text,label,category
What is the sentiment of this grocery delivery review? 'All my items arrived fresh and perfectly packed. The driver was polite and followed my instructions perfectly.' Justify your classification.,0,sentiment
Read this fitness tracker review: 'The step counter is inaccurate and the app keeps crashing. I regret buying this.' Identify the sentiment and explain why.,0,sentiment
Classify the sentiment of this music album review: 'Every single track is a banger. The production quality is top-notch and the lyrics are deep.' Justify your choice.,0,sentiment
"Determine the sentiment of this garden tool review: 'The hedge trimmer works okay, but the battery life is practically non-existent. I can only do half my yard before it dies.' What is the sentiment and why?",0,sentiment
Analyze this museum review: 'The exhibits were fascinating and well-organized. I learned so much and cannot wait to visit again!' Label the sentiment and justify your answer.,0,sentiment
"What is the sentiment of this furniture review? 'The couch looks nice in the picture, but it is as hard as a rock and the fabric pills easily.' Justify your classification.",0,sentiment
"Read the following restaurant review: ""The pasta was perfectly cooked and the sauce was rich and flavorful. Our server was attentive and friendly. I'll definitely be coming back!"" What is the sentiment of this review? Classify it as positive, negative, or neutral, and explain your reasoning.",0,sentiment
"Consider this movie review: ""The plot was predictable and the acting felt wooden. I found myself checking my watch multiple times throughout the film. Save your money and skip this one."" What is the sentiment of this review? Classify it as positive, negative, or neutral, and justify your answer.",0,sentiment
"Analyze the following product review: ""The headphones work as described. They fit comfortably and the sound quality is adequate for the price. Nothing exceptional, but they get the job done."" What is the sentiment of this review? Classify it as positive, negative, or neutral, and explain your reasoning.",0,sentiment
"Read this social media post: ""What a beautiful sunny day! Perfect weather for a picnic in the park with friends. Feeling grateful! ☀️😊"" What is the sentiment of this post? Classify it as positive, negative, or neutral, and justify your classification.",0,sentiment
"Consider this customer complaint: ""I've been on hold for 45 minutes and still haven't spoken to a representative. This is the worst customer service I've ever experienced. I'm canceling my subscription."" What is the sentiment of this message? Classify it as positive, negative, or neutral, and explain your reasoning.",0,sentiment
"Analyze the following hotel review: ""The room was clean and spacious, but the noise from the street kept me up all night. The breakfast buffet was excellent, though the check-in process took over an hour."" What is the overall sentiment of this review? Classify it as positive, negative, or neutral, and justify your answer.",0,sentiment
"Read this book review: ""This novel was an absolute page-turner! The characters were well-developed and the story kept me hooked from beginning to end. I couldn't put it down!"" What is the sentiment of this review? Classify it as positive, negative, or neutral, and explain your reasoning.",0,sentiment
"Consider this tweet about a news event: ""The city council voted 5-3 to approve the new zoning regulations. The changes will take effect next month."" What is the sentiment of this tweet? Classify it as positive, negative, or neutral, and justify your classification.",0,sentiment
"Analyze the following app review: ""The app crashes every time I try to upload a photo. The interface is confusing and the customer support is non-existent. Complete waste of money."" What is the sentiment of this review? Classify it as positive, negative, or neutral, and explain your reasoning.",0,sentiment
"Read this birthday message: ""Happy Birthday, Sarah! Wishing you a day filled with love, laughter, and joy. You deserve all the happiness in the world! 🎂🎉"" What is the sentiment of this message? Classify it as positive, negative, or neutral, and justify your answer.",0,sentiment
"Consider this flight review: ""My flight was delayed by 6 hours with no explanation. The staff was rude and unhelpful. When we finally boarded, the plane was dirty and uncomfortable. Terrible experience."" What is the sentiment of this review? Classify it as positive, negative, or neutral, and explain your reasoning.",0,sentiment
"Analyze the following concert review: ""The band's energy was incredible from start to finish. The light show was mesmerizing and the setlist was perfect. Best concert I've ever been to!"" What is the sentiment of this review? Classify it as positive, negative, or neutral, and justify your classification.",0,sentiment
